"MissionID","BattleID","BattleResult","MaxLevel","MinLevel","MissionName","MissionType","openUI","Uiid","CruiseId","HelpBonus","BattleVideo","MissionTypeString","BattlePreString","PostMissionList0","AutoDo","TaskInfoPurposeListA","TaskInfoTraceListA","TaskInfoDescriptionListA","ActiveInfoNpcID","ActiveInfoMapID","ActiveInfoLeftPos","ActiveInfoTopPos","ActiveInfoRightPos","ActiveInfoBottomPos","ActiveInfoUseItemID","ExpReward","MoneyReward","PetExpReward","RewardType","RewardOption","RewardItemIDList0","RewardItemIsBindList0","RewardItemNumList0","RewardItemShapeIDList0","RewardItemIDList1","RewardItemIsBindList1","RewardItemNumList1","RewardItemShapeIDList1","AnimationID","UnionSeekHelp","WorldSeekHelp","AIInfoDeathPunish","AIInfoTeamSteate","ActiveInfoGiveBackMoney","ActiveInfoGiveBackPetID","ActiveInfoIsRestartTimer","ActiveInfoMaxStep","ActiveInfoMiniStep","ActiveInfoOtherType","ActiveInfoStepProbability","ActiveInfoTeamState","ActiveInfoTimeLimit","ActiveInfoTargetID","ActiveInfoTargetNum","BattleInfoBattleMapType","BattleInfoBattleTimes","BattleInfoBattleZoneID","BattleInfoDrop","BattleInfoDropItemID","BattleInfoDropItemNum","BattleInfoMonsterList0","BattleInfoMonsterList1","BattleInfoMonsterList2","BattleInfoMonsterList3","BattleInfoMonsterList4","BattleInfoMonsterList5","BattleInfoMonsterNum","share","NoteInfo","ProcessBarTeXiao","ProcessBarColor","ProcessBarText","ProcessBarTime","QuestionInfoConversion","QuestionInfoCorrectAnswer","QuestionInfoNpcID","QuestionInfoWrongAnswerList0","QuestionInfoWrongAnswerList1","QuestionInfoWrongAnswerList2","QuestionInfoWrongAnswerList3","RequestRoleIDList0","RequestRoleIDList1","RewardMapID","RewardMapJumpType","RewardMapXPos","RewardMapYPos","SMoney","ScenarioInfoBranchNote","ScenarioInfoBranchNpcID","ScenarioInfoFinishConversationList0","ScenarioInfoFinishConversationList1","ScenarioInfoFinishConversationList2","ScenarioInfoFinishConversationList3","ScenarioInfoFinishConversationList4","ScenarioInfoFinishConversationList5","ScenarioInfoFinishConversationList6","ScenarioInfoFinishConversationList7","ScenarioInfoFinishConversationList8","ScenarioInfoFinishNpcID0","ScenarioInfoFinishNpcID1","ScenarioInfoFinishNpcID2","ScenarioInfoFinishNpcID3","ScenarioInfoFinishNpcID4","ScenarioInfoFinishNpcID5","ScenarioInfoFinishNpcID6","ScenarioInfoFinishNpcID7","ScenarioInfoFinishNpcID8","BiaoQingB0","BiaoQingB1","BiaoQingB2","BiaoQingB3","BiaoQingB4","BiaoQingB5","BiaoQingB6","BiaoQingB7","BiaoQingB8","FinishConversationAudio0","FinishConversationAudio1","FinishConversationAudio2","FinishConversationAudio3","FinishConversationAudio4","FinishConversationAudio5","FinishConversationAudio6","ScenarioInfoNpcConversationList0","ScenarioInfoNpcConversationList1","ScenarioInfoNpcConversationList2","ScenarioInfoNpcConversationList3","ScenarioInfoNpcConversationList4","ScenarioInfoNpcConversationList5","ScenarioInfoNpcConversationList6","ScenarioInfoNpcConversationList7","ScenarioInfoNpcConversationList8","ScenarioInfoNpcID0","ScenarioInfoNpcID1","ScenarioInfoNpcID2","ScenarioInfoNpcID3","ScenarioInfoNpcID4","ScenarioInfoNpcID5","ScenarioInfoNpcID6","ScenarioInfoNpcID7","ScenarioInfoNpcID8","BiaoQingA0","BiaoQingA1","BiaoQingA2","BiaoQingA3","BiaoQingA4","BiaoQingA5","BiaoQingA6","BiaoQingA7","BiaoQingA8","ConversationAudio0","ConversationAudio1","ConversationAudio2","ConversationAudio3","ConversationAudio4","ConversationAudio5","ConversationAudio6","ShengWang","TransMaxLevel","TransMinLevel","TransformID","FollowID","BuShuaGuai0","BuShuaGuai1","BuShuaGuai2","RelevanceNpc1","RelevanceNpc2","RelevanceNpc3","RelevanceNpc4","RelevanceNpc5","RelevanceNpc6","RelevanceNpc7","DisPlayNPCID0","PostMissionList1","PostMissionList2","PostMissionList3","PostMissionList4","PostMissionList5","PostMissionList6","PostMissionList7","PostMissionList8","PostMissionList9","RequestMissionList0","ScenarioInfoBranchOptionList0","AIInfoBattleLevel"
"180133","0","1","0","0","[主线]部落的大酋长","10","","","","0","0","部落的大酋长","","180134","0","<T t=""获得了驾驭怪物的力量，去找"" c=""ff5f3e22""></T><T t=""宠物训练师"" npcid=""161606"" c=""ff00ff00""></T>","<T t=""获得了驾驭怪物的力量，去找"" c=""fffff2df""></T><T t=""宠物训练师"" npcid=""161606"" c=""ff00ff00""></T>","<T t=""你获得了驾驭怪物的力量，快去"" c=""ff5f3e22""></T><T t=""宠物训练师"" npcid=""161606""c=""ff00ff00""></T><T t=""那领一个宠物吧！"" c=""ff5f3e22""></T>","161606","1616","0","0","0","0","0","1600","1330","0","2","2","506001","1","1","","506002","1","1","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""大酋长的使者，你来得正好，我这有两个宠物，你可以从中选择一个。""></T>","<T t=""（你感觉到一个精灵盗潜行者鬼鬼祟祟的跟在你后面）""></T>","<T t=""（心想）元素祝福...原来是这么一回事，对周围的感知居然能被强化到这种程度。""></T>","<T t=""我可以现在就使用它吗？""></T>","<T t=""当然，现在它是你的伙伴了，无论对象是亡灵还是精灵，你都可以与它并肩作战。""></T>","","","","","161606","1","1","1","161606","","","","","","","","","","","","","","180133_05.mp3","","","","","","","0","0","0","0","0","","","","161601","","","","","","","","","","","","","","","","","","",""
"180134","8502","1","0","0","[主线]部落的大酋长","40","","","","0","1","部落的大酋长","鬼鬼祟祟想做什么！","180135","0","<T t=""打败潜行在你身后的"" c=""ff5f3e22""></T><T t=""暗夜男"" npcid=""161601"" c=""ff00ff00""></T>","<T t=""打败潜行在你身后的"" c=""fffff2df""></T><T t=""暗夜男"" npcid=""161601"" c=""ff00ff00""></T>","<T t=""暗夜男"" npcid=""161601""c=""ff00ff00""></T><T t=""一直在你身后潜行，似乎不怀好意，快去打败他。"" c=""ff5f3e22""></T>","161601","1616","0","0","0","0","0","3200","1330","1350","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","1","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180135","0","1","0","0","[主线]部落的大酋长","10","","","","0","0","部落的大酋长","","180136","0","<T t=""感谢帮你击败暗夜男的"" c=""ff5f3e22""></T><T t=""帮手"" npcid=""161602"" c=""ff00ff00""></T>","<T t=""感谢帮你击败暗夜男的"" c=""fffff2df""></T><T t=""帮手"" npcid=""161602"" c=""ff00ff00""></T>","<T t=""在一群"" c=""ff5f3e22""></T><T t=""帮手"" npcid=""161602""c=""ff00ff00""></T><T t=""的帮助下，你打败了暗夜男，快去感谢他们！"" c=""ff5f3e22""></T>","161602","1616","0","0","0","0","0","1600","1330","1350","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""对你们的援手表示感谢。""></T>","<T t=""没想到你这么强力啊，居然能跟暗夜男打成平手，要不要来做我的手下嘞？""></T>","<T t=""做你的手下太浪费青春了，还是你做我的手下吧。""></T>","<T t=""（想了一下）好咧。""></T>","<T t=""（小声）哀木涕葛葛又被忽悠了""></T>","","","","","1","161602","1","161602","161603","","","","","","","","","","","","","","null.mp3","180135_09.mp3","","","","","","0","0","0","0","0","","","","161603","","","","","","","","","","","","","","","","","","",""
"180136","0","1","0","0","[主线]部落的大酋长","10","","","","0","0","部落的大酋长","","180137","0","<T t=""离去前"" c=""ff5f3e22""></T><T t=""宠物训练师"" npcid=""161606"" c=""ff00ff00""></T><T t=""喊住了你们"" c=""ff5f3e22""></T>","<T t=""离去前"" c=""fffff2df""></T><T t=""宠物训练师"" npcid=""161606"" c=""ff00ff00""></T><T t=""喊住了你们"" c=""fffff2df""></T>","<T t=""宠物训练师"" npcid=""161606""c=""ff00ff00""></T><T t=""喊住了你们，似乎有什么事需要你们完成。"" c=""ff5f3e22""></T>","161606","1616","0","0","0","0","0","2200","1660","1660","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""什么事？""></T>","<T t=""大酋长让我带一条口信给你们，最近银松林似乎有些异常，或许你们可以去那边看看。""></T>","<T t=""银松林啊，正好我们也打算去那。""></T>","<T t=""你们去银松林干嘛。""></T>","<T t=""找傻馒呀。""></T>","<T t=""(躲在阴影中)银松林么...""></T>","","","","1","161606","161602","1","161602","161601","","","","","","","","","","","","","null.mp3","180136_07.mp3","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180137","0","1","0","0","[主线]寻找傻馒","10","","","","0","0","寻找傻馒","","189901","0","<T t=""找"" c=""ff5f3e22""></T><T t=""飞行管理员"" c=""ff00ff00""></T><T t=""帮忙飞往银松林"" c=""ff5f3e22""></T>","<T t=""找"" c=""fffff2df""></T><T t=""飞行管理员"" c=""ff00ff00""></T><T t=""帮忙飞往银松林"" c=""fffff2df""></T>","<T t=""找"" c=""ff5f3e22""></T><T t=""飞行管理员"" c=""ff12c4ff""></T><T t=""帮忙飞往银松林"" c=""ff5f3e22""></T>","161612","1616","0","0","0","0","0","2200","1660","1660","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""请购买航空保险，在空难、坠海、无故被抛离、单程变往返后，能够让您免去死亡的后顾之忧，只要您付出5000g就能在您嗝屁后让您的受益人得到1g的赔偿。""></T>","","","","","","","","","161612","","","","","","","","","","","","","","","","","","180138_16.mp3",,"","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180138","8503","1","0","0","[主线]寻找傻馒","40","","","","0","1","寻找傻馒","嘿！孙子！","180139","0","<T t=""没办法，击败这些"" c=""ff5f3e22""></T><T t=""亡灵"" npcid=""160901"" c=""ff00ff00""></T>","<T t=""没办法，击败这些"" c=""fffff2df""></T><T t=""亡灵"" npcid=""160901"" c=""ff00ff00""></T>","<T t=""哀木涕用嘲讽招来了一大波"" c=""ff5f3e22""></T><T t=""亡灵"" npcid=""160901""c=""ff00ff00""></T><T t=""，没办法，只有击败他们了！"" c=""ff5f3e22""></T>","160901","1609","0","0","0","0","0","4800","1500","1500","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","1","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","160902","160903","","","","","","","","","","","","","","","","","",""
"180139","0","1","0","0","[主线]寻找傻馒","56","","","","0","0","寻找傻馒","","180140","0","<T t=""前面似乎有一个"" c=""ff5f3e22""></T><T t=""村子"" m=""1609"" x=""64"" y=""35"" c=""ff00ff00""></T>","<T t=""前面似乎有一个"" c=""fffff2df""></T><T t=""村子"" m=""1609"" x=""64"" y=""35"" c=""ff00ff00""></T>","<T t=""前面似乎有一个"" c=""ff5f3e22""></T><T t=""村子"" m=""1609"" x=""64"" y=""35""c=""ff00ff00""></T><T t=""快去看看那里的情况。"" c=""ff5f3e22""></T>","0","1609","47","16","55","25","0","2400","1500","1500","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","<T t=""咦，这里有一个村子。""></T>","<T t=""（小声）焚木村...未来狼人的领地，但是现在阿撸高的诅咒应该还没有影响到这里。""></T>","<T t=""哀木涕葛葛，我们进去问问，或许他们看到过傻馒呢。""></T>","","","","","","","161602","1","161603","","","","","","","","","","","","","","","","180139_02.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180140","0","1","0","0","[主线]寻找傻馒","10","","","","0","0","寻找傻馒","","180141","0","<T t=""向"" c=""ff5f3e22""></T><T t=""焚木村长"" npcid=""160904"" c=""ff00ff00""></T><T t=""询问傻馒的行踪"" c=""ff5f3e22""></T>","<T t=""向"" c=""fffff2df""></T><T t=""焚木村长"" npcid=""160904"" c=""ff00ff00""></T><T t=""询问傻馒的行踪"" c=""fffff2df""></T>","<T t=""在沐丝的建议下，向"" c=""ff5f3e22""></T><T t=""焚木村长"" npcid=""160904""c=""ff00ff00""></T><T t=""询问傻馒的行踪。"" c=""ff5f3e22""></T>","160904","1609","0","0","0","0","0","2400","1500","1500","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""旅行的冒险者啊，请问你们来到焚木村是为了什么目的呐。""></T>","<T t=""（出示索尔的信物）现在部落与联盟正在紧密的合作期间，这是部落大酋长的信物。""></T>","<T t=""原来是大酋长的使者。""></T>","<T t=""原来我们的身份这么尊贵么。""></T>","<T t=""您有没有看到过一个脸有脸盆那么大的母牛。""></T>","<T t=""似乎在森林深处有看到过这样的一头牛。""></T>","","","","160904","1","160904","161602","161603","160904","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180141","0","1","0","0","[主线]寻找傻馒","56","","","","0","0","寻找傻馒","","180142","0","<T t=""前往"" c=""ff5f3e22""></T><T t=""森林深处"" m=""1609"" x=""35"" y=""75"" c=""ff00ff00""></T><T t=""调查"" c=""ff5f3e22""></T>","<T t=""前往"" c=""fffff2df""></T><T t=""森林深处"" m=""1609"" x=""35"" y=""75"" c=""ff00ff00""></T><T t=""调查"" c=""fffff2df""></T>","<T t=""根据焚木村长提供的线索，前往"" c=""ff5f3e22""></T><T t=""森林深处"" m=""1609"" x=""35"" y=""75""c=""ff00ff00""></T><T t=""寻找傻馒的行踪。"" c=""ff5f3e22""></T>","0","1609","89","60","102","75","0","2400","1500","1500","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","ff33ff33","调查中","2","","","0","","","","","","","0","0","0","0","0","","0","<T t=""咦，地上有脚印。""></T>","<T t=""哦，哀木涕葛葛，你看出什么来了嘛？""></T>","<T t=""从脚印来看，傻馒最近减肥了。""></T>","<T t=""不用看了，那是天灾亡灵的脚印。""></T>","","","","","","161602","161603","161602","1","","","","","","","","","","","","","","","180141_05.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180142","0","1","0","0","[主线]寻找傻馒","10","","","","0","0","寻找傻馒","","180143","0","<T t=""问一下路边的"" c=""ff5f3e22""></T><T t=""术虱大妈"" npcid=""160905"" c=""ff00ff00""></T>","<T t=""问一下路边的"" c=""fffff2df""></T><T t=""术虱大妈"" npcid=""160905"" c=""ff00ff00""></T>","<T t=""前面路边有一个"" c=""ff5f3e22""></T><T t=""术虱大妈"" npcid=""160905""c=""ff00ff00""></T><T t=""，去问问她有没有见过傻馒。"" c=""ff5f3e22""></T>","160905","1609","0","0","0","0","0","2800","1750","1550","1","1","50324","1","1","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""阿姨？你有没有看到一个脸大、长相嘲讽的母牛啊。""></T>","<T t=""好像是有这么一头母牛，你帮我去欧格瑞姆拔点脆嫩的绿草过来，我再告诉你。""></T>","<T t=""为什么一定要是欧格瑞姆。""></T>","<T t=""啊，家乡的味道，多么令人怀念，想当年，我这朵娇花正在欧格瑞姆内风靡万千少男，改善....""></T>","<T t=""（你捂住耳朵赶紧逃开）""></T>","","","","","161603","160905","1","160905","1","","","","","","","","","","","","","","180142_04.mp3","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180143","0","1","0","0","[主线]寻找傻馒","22","","","","0","0","寻找傻馒","","180144","0","<T t=""使用"" c=""ff5f3e22""></T><T t=""装草的篮子"" m=""50324"" npcid=""10390"" c=""ff00ff00""></T><T t=""收集一些青草给术虱"" c=""ff5f3e22""></T>","<T t=""使用"" c=""fffff2df""></T><T t=""装草的篮子"" m=""50324"" npcid=""10390"" c=""ff00ff00""></T><T t=""收集一些青草给术虱"" c=""fffff2df""></T>","<T t=""去欧格瑞姆使用"" c=""ff5f3e22""></T><T t=""装草的篮子"" m=""50324"" npcid=""10390""c=""ff00ff00""></T><T t=""收集一些青草给术虱大妈。"" c=""ff5f3e22""></T>","0","1616","110","122","121","132","50324","2800","1750","1550","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","<T t=""说起来，她要这些草干啥呢？""></T>","<T t=""吃的吧。""></T>","<T t=""好吃么？""></T>","<T t=""（调侃）要不，你也来一点？""></T>","<T t=""靠，俺是牛头人，不是牛。""></T>","","","","","161602","1","161602","1","161602","","","","","","","","","","","","","","180143_02.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180144","0","1","0","0","[主线]寻找傻馒","10","","","","0","0","寻找傻馒","","180145","0","<T t=""回去找"" c=""ff5f3e22""></T><T t=""术虱大妈"" npcid=""160905"" c=""ff00ff00""></T>","<T t=""回去找"" c=""fffff2df""></T><T t=""术虱大妈"" npcid=""160905"" c=""ff00ff00""></T>","<T t=""在欧格瑞姆收集了足够的青草，回去交给"" c=""ff5f3e22""></T><T t=""术虱大妈"" npcid=""160905""c=""ff00ff00""></T><T t=""。"" c=""ff5f3e22""></T>","160905","1609","0","0","0","0","0","2800","1750","1550","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""啊，多么脆嫩的绿草啊。""></T>","<T t=""说起来你要这些野草干什么？""></T>","<T t=""给宝宝吃啊。""></T>","<T t=""（看着虚空行者额头的大汗，完全说不出话来）""></T>","<T t=""我一周前看到一头长相嘲讽的母牛朝那边跑了。""></T>","<T t=""那边？那边不是银堡的方向么。""></T>","","","","160905","1","160905","1","160905","1","","","","","","","","","","","","","180144_04.mp3","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180145","0","1","0","0","[主线]寻找傻馒","10","","","","0","0","寻找傻馒","","180146","0","<T t=""与"" c=""ff5f3e22""></T><T t=""哀木涕"" npcid=""160906"" c=""ff00ff00""></T><T t=""商量对策"" c=""ff5f3e22""></T>","<T t=""与"" c=""fffff2df""></T><T t=""哀木涕"" npcid=""160906"" c=""ff00ff00""></T><T t=""商量对策"" c=""fffff2df""></T>","<T t=""根据术虱大妈所说，傻馒去了银堡，去找"" c=""ff5f3e22""></T><T t=""哀木涕"" npcid=""160906""c=""ff00ff00""></T><T t=""商量对策。"" c=""ff5f3e22""></T>","160906","1609","0","0","0","0","0","2800","1750","1550","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""我想，傻馒应该是去了银堡附近。""></T>","<T t=""阿鲁高的城堡？是不是那个把人变成狼人的家伙？""></T>","<T t=""对，就是阿撸高的城堡。""></T>","<T t=""那咱们还等什么？去问阿撸高知不知道傻馒在哪啊。""></T>","<T t=""（先楞了一下，然后微微一笑）你说得没错，咱们去找阿撸高“谈谈”。""></T>","<T t=""（心想）阿撸高的施法能力比纸还浅薄，所以真正的麻烦在于那几头魔狼。""></T>","","","","1","161602","1","161602","1","1","","","","","","","","","","","","","null.mp3","180145_05.mp3","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180146","0","1","0","0","[主线]寻找傻馒","56","","","","0","0","寻找傻馒","","180147","0","<T t=""去魔狼的必经之路"" c=""ff5f3e22""></T><T t=""安置陷阱"" m=""1609"" x=""105"" y=""68"" c=""ff00ff00""></T>","<T t=""去魔狼的必经之路"" c=""fffff2df""></T><T t=""安置陷阱"" m=""1609"" x=""105"" y=""68"" c=""ff00ff00""></T>","<T t=""魔狼经常会巡视自己的领地，在他的必经之路上"" c=""ff5f3e22""></T><T t=""安置陷阱"" m=""1609"" x=""105"" y=""68""c=""ff00ff00""></T><T t=""，借机打败他。"" c=""ff5f3e22""></T>","0","1609","82","38","85","51","0","2800","2000","2110","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","ff33ff33","安置陷阱","2","","","0","","","","","","","0","0","0","0","0","","0","<T t=""咱们在这里做什么嘞？""></T>","<T t=""魔狼有巡视自己领地的习惯。""></T>","<T t=""所以呢？""></T>","<T t=""在它熟悉的地方我们未必是它的对手，但在陷阱里可就不一定了。""></T>","<T t=""它指的是？""></T>","<T t=""看，已经抓住它了。""></T>","","","","161602","1","161602","1","161602","1","","","","","","","","","","","","","180146_01.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180147","8510","1","0","0","[主线]寻找傻馒","40","","","","0","1","寻找傻馒","来玩球球吧，小狗狗！","180148","0","<T t=""击败"" c=""ff5f3e22""></T><T t=""阿撸高的小宠物"" npcid=""160907"" c=""ff00ff00""></T>","<T t=""击败"" c=""fffff2df""></T><T t=""阿撸高的小宠物"" npcid=""160907"" c=""ff00ff00""></T>","<T t=""阿撸高的小宠物"" npcid=""160907""c=""ff00ff00""></T><T t=""掉进了陷阱里，快去击败他。"" c=""ff5f3e22""></T>","160907","1609","0","0","0","0","0","5400","2000","2110","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","1","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"180148","0","1","0","0","[主线]寻找傻馒","56","","","","0","0","寻找傻馒","","180149","0","<T t=""去找"" c=""ff5f3e22""></T><T t=""阿撸高"" m=""1671"" x=""47"" y=""74"" c=""ff00ff00""></T>","<T t=""去找"" c=""fffff2df""></T><T t=""阿撸高"" m=""1671"" x=""47"" y=""74"" c=""ff00ff00""></T>","<T t=""打败了"" c=""ff5f3e22""></T><T t=""阿撸高"" m=""1671"" x=""47"" y=""74""c=""ff00ff00""></T><T t=""的宠物，接下来就该去消灭他了。"" c=""ff5f3e22""></T>","0","1671","52","77","59","85","0","2800","2000","2110","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","<T t=""靠，这么多人，阿撸高呢？""></T>","<T t=""（看着倒在血泊中的阿撸高）不用找了，那个邪恶的法师已经死了。""></T>","<T t=""看来你的智商，比这头蠢牛要稍微高一点。""></T>","<T t=""（愤怒）你骂谁呢。""></T>","<T t=""他奶奶的，又是你们，老子跟你们拼了。""></T>","","","","","161602","1","167101","1","161602","","","","","","","","","","","","","","180148_02.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","167104","167101","167102","167103","","","","","","","","","","","","","","","",""
"180149","8504","1","0","0","[主线]寻找傻馒","40","","","","0","1","寻找傻馒","大小姐，你又傲娇了。","180150","0","<T t=""帮哀木涕击败这些"" c=""ff5f3e22""></T><T t=""老朋友"" npcid=""167102"" c=""ff00ff00""></T>","<T t=""帮哀木涕击败这些"" c=""fffff2df""></T><T t=""老朋友"" npcid=""167102"" c=""ff00ff00""></T>","<T t=""没想到阿鲁高已经被哀木涕的"" c=""ff5f3e22""></T><T t=""老朋友"" npcid=""167102""c=""ff00ff00""></T><T t=""打败了，快去帮哀木涕击败他们。"" c=""ff5f3e22""></T>","167102","1671","0","0","0","0","0","5400","2000","2110","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","1","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","167104","167101","167103","","","","","","","","","","","","","","","","",""
"180150","0","1","0","0","[主线]寻找傻馒","10","","","","0","0","寻找傻馒","","180151","0","<T t=""终于找到了"" c=""ff5f3e22""></T><T t=""傻馒"" npcid=""167105"" c=""ff00ff00""></T>","<T t=""终于找到了"" c=""fffff2df""></T><T t=""傻馒"" npcid=""167105"" c=""ff00ff00""></T>","<T t=""终于找到了"" c=""ff5f3e22""></T><T t=""傻馒"" npcid=""167105""c=""ff00ff00""></T><T t=""，但是没想到会是在这种场合。"" c=""ff5f3e22""></T>","167105","1671","0","0","0","0","0","2800","2250","1600","1","1","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","","","0","0","","","","","0","","","0","","","","","","","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<T t=""我才不认识那只贪生怕死没心没肺缺心眼的废物牛。""></T>","<T t=""真的猛士，敢于直面惨淡的人生，敢于正视淋漓的鲜血，要是惧怕痛苦，惧怕疾病，惧怕不测的事， 惧怕生命的危险和死亡，你就会什么都不能忍受的！""></T>","<T t=""...""></T>","<T t=""（说完傻馒他们就离开了，但她一边走，一边回头偷偷的看向哀木涕）""></T>","","","","","","167105","167105","161602","1","","","","","","","","","","","","","","","null.mp3","180703_06.mp3","","","","","","0","0","0","0","0","","","","167104","167106","167107","","","","","","","","","","","","","","","","",""
